,交易时间,月份,来源,收/支,支付状态,类型,交易对方,商品,金额,逻辑1,逻辑2,乘后金额
179,2023-10-31 19:56:52,10,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-23103111100400000025407383588011,30.81,-1,1,-30.81
180,2023-10-31 19:10:51,10,支付宝,不计收支,交易成功,支付宝担保交易,bo**0,地产下行周期下的宏观财政&middot;周君芝 | 大师课,30.0,-1,1,-30.0
181,2023-10-31 12:17:32,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,11.36,-1,1,-11.36
182,2023-10-31 09:54:23,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.9,-1,1,-3.9
183,2023-10-30 12:20:05,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,8.42,-1,1,-8.42
184,2023-10-30 10:00:46,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.9,-1,1,-3.9
185,2023-10-30 08:38:51,10,支付宝,不计收支,交易成功,支付宝担保交易,p***p,tushare 一个月专拍,30.0,-1,1,-30.0
186,2023-10-29 22:00:25,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:00:21-正常行程票款扣费,6.0,-1,1,-6.0
187,2023-10-29 19:55:06,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,淞虹路--虹桥2号航站楼,3.0,-1,1,-3.0
188,2023-10-29 18:55:48,10,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-23102911100400000025125235738011,16.8,-1,1,-16.8
189,2023-10-29 18:01:11,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,金科路--淞虹路,5.0,-1,1,-5.0
190,2023-10-28 23:00:06,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,淮海中路--张江路,5.0,-1,1,-5.0
191,2023-10-28 17:26:48,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,金科路--人民广场,4.0,-1,1,-4.0
192,2023-10-28 16:52:32,10,支付宝,不计收支,交易成功,即时到账交易,中国移动,为13602599243话费充值,100.0,-1,1,-100.0
193,2023-10-28 10:42:26,10,支付宝,不计收支,交易成功,支付宝担保交易,饿了么,永昌盛饭堂(孙桥店)外卖订单,22.8,-1,1,-22.8
194,2023-10-27 18:41:38,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,静安寺--金科路,4.0,-1,1,-4.0
195,2023-10-27 15:16:29,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,上海南站--常熟路,4.0,-1,1,-4.0
196,2023-10-27 14:49:48,10,支付宝,不计收支,交易成功,即时到账交易,luckincoffee,订单付款,9.9,-1,1,-9.9
197,2023-10-27 11:09:17,10,支付宝,不计收支,交易成功,即时到账交易,浙江太古可口可乐饮料有限公司,自助售卖机,3.0,-1,1,-3.0
198,2023-10-27 11:06:05,10,支付宝,不计收支,交易成功,即时到账交易,怡佳仁便利店,收钱码收款,13.0,-1,1,-13.0
199,2023-10-27 11:03:47,10,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁五号线有限公司,地铁-火车南站-11:03:51-正常行程票款扣费,2.0,-1,1,-2.0
200,2023-10-27 10:50:58,10,支付宝,不计收支,退款成功,即时到账交易,铁路12306,退款-火车票,15.0,-1,0,-0.0
201,2023-10-27 10:45:37,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,17.38,-1,1,-17.38
202,2023-10-26 17:48:38,10,支付宝,不计收支,交易成功,即时到账交易,铁路12306,火车票,47.0,-1,1,-47.0
203,2023-10-26 12:59:36,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,15.26,-1,1,-15.26
204,2023-10-26 12:58:55,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,6.38,-1,1,-6.38
205,2023-10-26 12:00:17,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,16.65,-1,1,-16.65
206,2023-10-26 09:49:42,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
207,2023-10-25 22:18:44,10,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,3.0,-1,1,-3.0
208,2023-10-25 12:06:08,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.9,-1,1,-3.9
209,2023-10-25 12:04:45,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,8.42,-1,1,-8.42
210,2023-10-25 09:19:05,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
211,2023-10-24 19:16:36,10,支付宝,不计收支,交易成功,即时到账交易,萧嘉果蔬,111,3.69,-1,1,-3.69
212,2023-10-24 12:55:45,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,10.51,-1,1,-10.51
213,2023-10-24 12:54:23,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,8.49,-1,1,-8.49
214,2023-10-24 12:42:40,10,支付宝,不计收支,交易关闭,支付宝担保交易,中国移动和包官方旗舰店,手机充值,100.0,-1,0,-0.0
215,2023-10-24 11:52:48,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,9.43,-1,1,-9.43
216,2023-10-24 09:53:06,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.0,-1,1,-3.0
217,2023-10-24 08:46:17,10,支付宝,不计收支,交易成功,即时到账交易,*康林,收钱码收款,99.0,-1,1,-99.0
218,2023-10-24 08:30:22,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,10.39,-1,1,-10.39
219,2023-10-23 12:05:49,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,3.5,-1,1,-3.5
220,2023-10-23 11:54:55,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,6.38,-1,1,-6.38
221,2023-10-23 09:30:47,10,支付宝,不计收支,交易成功,即时到账交易,慕慕,收钱码收款,92.4,-1,1,-92.4
222,2023-10-23 09:29:07,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
223,2023-10-22 21:11:43,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-21:11:38-正常行程票款扣费,6.0,-1,1,-6.0
224,2023-10-22 19:40:15,10,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-火车东站-19:40:15-正常行程票款扣费,5.0,-1,1,-5.0
225,2023-10-22 15:15:59,10,支付宝,不计收支,交易成功,支付宝担保交易,库课**店,天一2023年期货从业资格考试用书 期货基础知识历年真题汇编详解与权威预测试卷期货从业资格证教材用书期货从业考试真题 等多件,31.6,-1,1,-31.6
226,2023-10-22 13:19:39,10,支付宝,不计收支,交易成功,即时到账交易,美团,大众点评订单-23102211100400000024054139855011,1.0,-1,1,-1.0
227,2023-10-22 00:06:33,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-00:06:30-正常行程票款扣费,7.0,-1,1,-7.0
228,2023-10-21 23:00:22,10,支付宝,不计收支,交易成功,即时到账交易,罗森便利店,支付宝支付杭州枫华府第店消费,7.9,-1,1,-7.9
229,2023-10-21 19:15:08,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-学院路-19:15:04-正常行程票款扣费,7.0,-1,1,-7.0
230,2023-10-20 22:39:44,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,11.9,-1,1,-11.9
231,2023-10-20 22:26:11,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:26:07-正常行程票款扣费,2.0,-1,1,-2.0
232,2023-10-20 15:59:05,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music；10.20购买,15.0,-1,1,-15.0
233,2023-10-20 08:29:56,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
234,2023-10-19 20:14:02,10,支付宝,不计收支,交易成功,即时到账交易,王波,收钱码收款,0.99,-1,1,-0.99
235,2023-10-19 19:20:07,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,16.9,-1,1,-16.9
236,2023-10-19 14:31:50,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,8.5,-1,1,-8.5
237,2023-10-19 12:34:58,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,9.9,-1,1,-9.9
238,2023-10-19 12:29:25,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,5.0,-1,1,-5.0
239,2023-10-19 09:53:39,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,7.5,-1,1,-7.5
240,2023-10-19 08:43:26,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.49,-1,1,-13.49
241,2023-10-18 22:40:02,10,支付宝,不计收支,交易成功,即时到账交易,王波,收钱码收款,7.0,-1,1,-7.0
242,2023-10-18 18:55:35,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,12.79,-1,1,-12.79
243,2023-10-18 08:54:18,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
244,2023-10-18 08:30:30,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.29,-1,1,-13.29
245,2023-10-17 23:38:46,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music；10.17购买,30.0,-1,1,-30.0
246,2023-10-17 22:20:21,10,支付宝,不计收支,交易成功,即时到账交易,张姐小吃店,张姐小吃店消费,10.0,-1,1,-10.0
247,2023-10-17 19:57:03,10,支付宝,不计收支,交易成功,即时到账交易,萧嘉果蔬,111,4.48,-1,1,-4.48
248,2023-10-17 19:37:08,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music；10.17购买,208.0,-1,1,-208.0
249,2023-10-17 08:32:12,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
250,2023-10-15 22:19:56,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:19:57-正常行程票款扣费,6.0,-1,1,-6.0
251,2023-10-15 20:18:33,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,金科路--虹桥2号航站楼,6.0,-1,1,-6.0
252,2023-10-14 17:38:36,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,中山公园--金科路,5.0,-1,1,-5.0
253,2023-10-14 15:40:45,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,人民广场--中山公园,3.0,-1,1,-3.0
254,2023-10-14 15:29:30,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music；10.14购买,8.0,-1,1,-8.0
255,2023-10-14 14:12:08,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,张江路--人民广场,5.0,-1,1,-5.0
256,2023-10-14 00:04:36,10,支付宝,不计收支,交易成功,即时到账交易,上海公共交通卡股份有限公司,上海地铁-虹桥火车站-2023-10-13 20:50:50-广兰路-2023-10-13 22:04:18,6.0,-1,1,-6.0
257,2023-10-13 18:58:55,10,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁五号线有限公司,地铁-火车南站-18:58:56-正常行程票款扣费,4.0,-1,1,-4.0
258,2023-10-13 18:32:32,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,21.8,-1,1,-21.8
259,2023-10-13 18:05:26,10,支付宝,不计收支,交易成功,即时到账交易,杭州市民卡,公交-K724M-车号[177222] 18:04,2.0,-1,1,-2.0
260,2023-10-13 08:29:11,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
261,2023-10-13 08:27:05,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,12.92,-1,1,-12.92
262,2023-10-12 20:19:25,10,支付宝,支出,交易成功,即时到账交易,yoki(张旭华),转账,9600.0,-1,1,-9600.0
263,2023-10-12 20:18:53,10,支付宝,不计收支,交易成功,即时到账交易,宇佳超市,收钱码收款,85.0,-1,1,-85.0
264,2023-10-12 12:20:16,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,8.9,-1,1,-8.9
265,2023-10-12 09:11:05,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
266,2023-10-12 07:02:08,10,支付宝,不计收支,退款成功,即时到账交易,铁路12306,退款-火车票,8.0,-1,0,-0.0
267,2023-10-12 02:14:40,10,支付宝,不计收支,交易成功,支付宝担保交易,tb**6,麻辣教师片段赏析经典日剧日语中文字幕在线看清晰画质,5.8,-1,1,-5.8
268,2023-10-12 00:07:13,10,支付宝,不计收支,交易成功,即时到账交易,铁路12306,火车票,73.0,-1,1,-73.0
269,2023-10-12 00:04:55,10,支付宝,不计收支,交易成功,即时到账交易,铁路12306,火车票,73.0,-1,1,-73.0
270,2023-10-10 22:50:00,10,支付宝,不计收支,交易成功,即时到账交易,王波,收钱码收款,3.0,-1,1,-3.0
271,2023-10-10 22:31:27,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-曹家桥-22:31:24-正常行程票款扣费,3.0,-1,1,-3.0
272,2023-10-10 18:49:38,10,支付宝,不计收支,交易成功,即时到账交易,杭州地铁,地铁-建设三路-18:49:38-正常行程票款扣费,3.0,-1,1,-3.0
273,2023-10-10 17:56:34,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,14.9,-1,1,-14.9
274,2023-10-10 12:20:27,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,22.84,-1,1,-22.84
275,2023-10-10 09:17:14,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
276,2023-10-09 09:38:07,10,支付宝,不计收支,交易成功,即时到账交易,慕慕,收钱码收款,92.4,-1,1,-92.4
277,2023-10-09 09:36:12,10,支付宝,不计收支,交易成功,即时到账交易,罗森(湘湖金融小镇店),支付宝支付湘湖金融小镇店消费,2.8,-1,1,-2.8
278,2023-10-09 08:38:49,10,支付宝,不计收支,等待确认收货,支付宝担保交易,tb**7,【极速发货】慧博投研慧博专业版慧博终端账号金融惠博vip账户,15.04,-1,1,-15.04
279,2023-10-09 04:07:47,10,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music；10.09购买,35.0,-1,1,-35.0
280,2023-10-08 16:45:59,10,支付宝,不计收支,交易成功,即时到账交易,市心南路店,杭州全家购物,6.8,-1,1,-6.8
281,2023-10-08 16:35:47,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,13.18,-1,1,-13.18
282,2023-10-08 15:45:34,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,14.76,-1,1,-14.76
283,2023-10-08 15:29:12,10,支付宝,不计收支,交易成功,即时到账交易,杭州杭港地铁有限公司,地铁-湘湖-15:29:13-正常行程票款扣费,5.0,-1,1,-5.0
284,2023-10-08 13:15:43,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,金科路--虹桥2号航站楼,6.0,-1,1,-6.0
285,2023-10-08 12:10:48,10,支付宝,不计收支,交易成功,即时到账交易,高德打车,高德地图打车订单,16.91,-1,1,-16.91
286,2023-10-07 20:39:54,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,龙阳路--张江路,4.0,-1,1,-4.0
287,2023-10-07 19:13:01,10,支付宝,不计收支,交易成功,即时到账交易,美团,美团订单-23100711100400000021802151769011,18.1,-1,1,-18.1
288,2023-10-07 18:52:13,10,支付宝,不计收支,交易成功,即时到账交易,好特卖HotMaxx(龙阳广场),龙阳广场(沪）-条码支付,1.9,-1,1,-1.9
289,2023-10-07 18:49:17,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,华夏中路--龙阳路,3.0,-1,1,-3.0
290,2023-10-07 18:03:43,10,支付宝,不计收支,交易成功,即时到账交易,上海都畅数字技术有限公司,张江路--华夏中路,3.0,-1,1,-3.0
291,2023-10-06 19:45:39,10,支付宝,不计收支,交易成功,支付宝担保交易,饿了么,桂桂茶(孙桥店)外卖订单,8.5,-1,1,-8.5
